video, label, start, end
5555020077947990063.mp4,988,822.88,824.88
5555020077947990063.mp4,988,833.76,835.76
6261718290968604794.mp4,997,1985.44,1987.44
6261718290968604794.mp4,997,1996.96,1998.96
6360894669290718096.mp4,997,2050.24,2052.24
6659912010441950233.mp4,997,2137.76,2139.76
6196049100006266304.mp4,999,879.04,881.04
6105847055849093317.mp4,1040,896.96,898.96
6661391197178692688.mp4,1040,3080.0,3082.0
6338614096946000839.mp4,1067,417.28,419.28
6338614096946000839.mp4,1067,780.8,782.8
6387983887020040581.mp4,1067,2035.04,2037.04
6387983887020040581.mp4,1067,2679.84,2681.84
6581585980355030653.mp4,1067,2514.4,2516.4
6080371027836117437.mp4,1127,2377.12,2379.12
6075986295744685748.mp4,1128,114.24,116.24
6188961115477631723.mp4,1128,1725.12,1727.12
6355328391675098046.mp4,1128,1137.92,1139.92
6355328391675098046.mp4,1128,3396.48,3398.48
6790162906647369114.mp4,1128,1316.32,1318.32
6577144554674233627.mp4,1180,2646.4,2648.4
6274706272088545077.mp4,1185,2468.32,2470.32
6173393577016537621.mp4,1196,2149.6,2151.6
6661391197178692688.mp4,1196,2401.76,2403.76
6132195391719837984.mp4,1245,2104.64,2106.64
6134795564920836591.mp4,1245,1526.72,1528.72
6217544981825966645.mp4,1245,1641.12,1643.12
6127127759807312359.mp4,1292,404.48,406.48
6135550620171476701.mp4,1292,1324.0,1326.0
6152598633859508329.mp4,1292,1953.44,1955.44
6022857979789876168.mp4,1325,840.0,842.0
6790162906647369114.mp4,1325,563.04,565.04
6137771977273826231.mp4,1358,3095.52,3097.52
6143345985830576070.mp4,1358,329.6,331.6
6216101872814566087.mp4,1358,707.36,709.36
6216101872814566087.mp4,1358,1119.04,1121.04
6628740855794537829.mp4,1358,256.0,258.0
6196771943002142813.mp4,1366,1407.68,1409.68
6216101872814566087.mp4,1366,793.6,795.6
6285077329601348734.mp4,1366,477.12,479.12
6373770551747408642.mp4,1366,691.36,693.36
6357834505092316055.mp4,1373,91.2,93.2
6374173849193333798.mp4,1373,960.8,962.8
6374173849193333798.mp4,1373,3299.68,3301.68
6245003996239476011.mp4,1377,555.04,557.04
6249597463783601095.mp4,1377,546.24,548.24
6307725121649871137.mp4,1377,506.72,508.72
6659912010441950233.mp4,1377,901.6,903.6
6715183085580716963.mp4,1377,1069.44,1071.44
5901001597143471257.mp4,1427,1008.0,1010.0
6196757769610066012.mp4,1427,368.64,370.64
5735846790205583821.mp4,1449,2158.08,2160.08
5745863512933306212.mp4,1449,2522.56,2524.56
5774112371857472857.mp4,1449,819.04,821.04
6054764862314114588.mp4,1449,3032.96,3034.96
6374173849193333798.mp4,1449,703.2,705.2
6385655585248876901.mp4,1449,951.52,953.52
6210527864274592497.mp4,1470,404.16,406.16
6263303133900829157.mp4,1470,2599.04,2601.04
6273674191430458161.mp4,1470,2977.44,2979.44
6382788694578794855.mp4,1470,1155.52,1157.52
6382788694578794855.mp4,1470,1155.52,1157.52
6790162906647369114.mp4,1470,506.88,508.88
5548901037215055697.mp4,1483,3117.6,3119.6
6080371027836117437.mp4,1487,1543.04,1545.04
6112190293048603673.mp4,1487,3290.24,3292.24
6143345985830576070.mp4,1487,285.6,287.6
6143345985830576070.mp4,1487,314.4,316.4
6210527864274592497.mp4,1487,1908.64,1910.64
6414044889599768609.mp4,1487,1151.52,1153.52
5857262509194523616.mp4,1497,303.68,305.68
5894440605102082849.mp4,1497,1482.56,1484.56
5987128146850270993.mp4,1497,1561.28,1563.28
6057224590084536212.mp4,1497,853.12,855.12
6104026419212364769.mp4,1506,1902.24,1904.24
6222771098031740396.mp4,1506,1748.96,1750.96
6239949249249862299.mp4,1506,132.32,134.32
6247370952737352578.mp4,1506,546.88,548.88
6339625561744209890.mp4,1506,847.52,849.52
5987128146850270993.mp4,1523,2294.56,2296.56
6137416353964936582.mp4,1523,1311.52,1313.52
6080371027836117437.mp4,1533,1594.88,1596.88
6130339965847992588.mp4,1536,1363.52,1365.52
6130339965847992588.mp4,1536,2045.12,2047.12
6171540728141904121.mp4,1536,970.56,972.56
6207177789766870411.mp4,1536,944.96,946.96
6292852079400574275.mp4,1541,1559.36,1561.36
6338614096946000839.mp4,1541,2982.4,2984.4
6354215136151972806.mp4,1541,1595.52,1597.52
6357925987895720867.mp4,1541,251.68,253.68
6374624820742582873.mp4,1541,2337.6,2339.6
6381962772384632001.mp4,1541,3065.28,3067.28
6227940520669210466.mp4,1566,1719.68,1721.68
6659912010441950233.mp4,1566,1287.52,1289.52
6661391197178692688.mp4,1566,3300.64,3302.64
6661391197178692688.mp4,1566,3312.96,3314.96
6854711111145496193.mp4,1566,1728.96,1730.96
6144796825766312791.mp4,1577,1096.96,1098.96
6178608096810615129.mp4,1577,1130.4,1132.4
6183786538879406216.mp4,1577,2066.88,2068.88
6214958982017043497.mp4,1577,2101.28,2103.28
6261718290968604794.mp4,1577,3357.6,3359.6
6343809289387215149.mp4,1591,1209.6,1211.6
6343809289387215149.mp4,1591,1209.6,1211.6
6343809289387215149.mp4,1591,1222.24,1224.24
6373770551747408642.mp4,1591,2738.56,2740.56
6374547511348085854.mp4,1591,1524.32,1526.32
6292852079400574275.mp4,1602,3177.28,3179.28
6338614096946000839.mp4,1602,313.44,315.44
6338614096946000839.mp4,1602,357.28,359.28
6338614096946000839.mp4,1602,378.56,380.56
6385655585248876901.mp4,1602,819.68,821.68
6075175835394898118.mp4,1606,1668.16,1670.16
6192418134654186022.mp4,1606,472.64,474.64
6192418134654186022.mp4,1606,1692.16,1694.16
6176832557330448635.mp4,1617,100.32,102.32
6207177789766870411.mp4,1617,298.88,300.88
6280635903920550819.mp4,1617,527.52,529.52
6288413230700153981.mp4,1617,510.4,512.4
6093359008939233535.mp4,1635,2074.88,2076.88
6101151797601104589.mp4,1635,1614.4,1616.4
6134818757744315113.mp4,1635,740.16,742.16
6229088565427483982.mp4,1636,1561.12,1563.12
6338614096946000839.mp4,1636,3278.88,3280.88
6285815634479531152.mp4,1663,2096.8,2098.8
6240206947266569588.mp4,1664,1912.32,1914.32
6260226219329970821.mp4,1664,2684.64,2686.64
6316271677089053353.mp4,1664,1081.92,1083.92
6351522191657378473.mp4,1664,2812.48,2814.48
6360894669290718096.mp4,1664,1364.48,1366.48
6581585980355030653.mp4,1664,2323.68,2325.68
6044374477431618875.mp4,1668,2840.16,2842.16
6075175835394898118.mp4,1668,2592.96,2594.96
6110082323120691546.mp4,1668,621.44,623.44
6179430153551072849.mp4,1668,1369.6,1371.6
6137019498986707547.mp4,1671,1290.56,1292.56
6331843081003851958.mp4,1671,437.76,439.76
6331843081003851958.mp4,1671,500.8,502.8
6782915149339575491.mp4,1671,132.8,134.8
6210527864274592497.mp4,1674,1117.44,1119.44
6274680502267912138.mp4,1674,1871.04,1873.04
6160383691580213959.mp4,1679,2774.88,2776.88
6168200961555670123.mp4,1679,2199.04,2201.04
6253946118149755210.mp4,1679,2031.04,2033.04
6373511565219459625.mp4,1679,1598.72,1600.72
6277820552879057219.mp4,1680,1389.92,1391.92
6285177831836075138.mp4,1680,1043.36,1045.36
6299928467517468064.mp4,1680,2457.92,2459.92
6344090180248373557.mp4,1680,1756.0,1758.0
6354497315503320017.mp4,1680,1184.32,1186.32
6790162906647369114.mp4,1680,744.0,746.0
6134795564920836591.mp4,1682,269.76,271.76
6302318616838722946.mp4,1682,335.2,337.2
6346324422252603393.mp4,1682,1288.32,1290.32
6356812732372595685.mp4,1682,1064.48,1066.48
6356812732372595685.mp4,1682,1161.6,1163.6
6150767689301286778.mp4,1686,1040.8,1042.8
6150767689301286778.mp4,1686,1052.0,1054.0
6229088565427483982.mp4,1686,208.16,210.16
6273198738550790730.mp4,1686,208.16,210.16
6347437677758879992.mp4,1686,2372.16,2374.16
6779945179454391221.mp4,1686,457.76,459.76
6137029806925077386.mp4,1693,3112.96,3114.96
6175627819020778713.mp4,1693,3121.44,3123.44
6393097904596244915.mp4,1693,3355.36,3357.36
6285077329601348734.mp4,1705,2946.56,2948.56
6661391197178692688.mp4,1705,2858.56,2860.56
6307725121649871137.mp4,1730,743.36,745.36
6659912010441950233.mp4,1730,597.92,599.92
6854711111145496193.mp4,1730,1043.2,1045.2
6129725356027934281.mp4,1733,3066.88,3068.88
6210527864274592497.mp4,1733,3137.28,3139.28
6242421861901118407.mp4,1733,161.12,163.12
6306708502890907907.mp4,1733,172.96,174.96
6720375701041581147.mp4,1733,2013.76,2015.76
6720375701041581147.mp4,1733,2194.88,2196.88
6280273838194350590.mp4,1739,1376.48,1378.48
6299928467517468064.mp4,1739,1175.36,1177.36
6299928467517468064.mp4,1739,1194.56,1196.56
6734111006454189624.mp4,1739,479.68,481.68
6734111006454189624.mp4,1739,3041.44,3043.44
6263303133900829157.mp4,1747,3439.52,3441.52
6273674191430458161.mp4,1747,3239.36,3241.36
6284336447742786746.mp4,1747,821.76,823.76
6351522191657378473.mp4,1747,3357.12,3359.12
6375260046405661459.mp4,1747,765.44,767.44
6124055999197204899.mp4,1758,3430.72,3432.72
6150015211030959641.mp4,1758,2239.04,2241.04
6238721318095730641.mp4,1758,2084.32,2086.32
6095483729260567738.mp4,1772,1604.64,1606.64
6102178724281625079.mp4,1772,856.16,858.16
6134450249550238161.mp4,1772,1281.6,1283.6
6160397864972290760.mp4,1772,3341.92,3343.92
6160397864972290760.mp4,1772,3341.92,3343.92
6240206947266569588.mp4,1772,2882.4,2884.4
6338709445240983717.mp4,1801,667.36,669.36
6005660501218950370.mp4,1816,3443.04,3445.04
6280273838194350590.mp4,1816,752.0,754.0
6280273838194350590.mp4,1816,1514.88,1516.88
6658792312467883074.mp4,1816,1683.04,1685.04
6715183085580716963.mp4,1816,1521.76,1523.76
6857309995856305893.mp4,1816,1841.12,1843.12
6272840538278304318.mp4,1821,1216.16,1218.16
6272996445612187914.mp4,1821,980.16,982.16
6274706272088545077.mp4,1821,321.92,323.92
6285815634479531152.mp4,1821,1180.8,1182.8
6360435966783505395.mp4,1821,306.08,308.08
6171540728141904121.mp4,1828,1496.96,1498.96
6179430153551072849.mp4,1828,726.24,728.24
6272840538278304318.mp4,1828,451.84,453.84
6371571099011957375.mp4,1828,56.64,58.64
6373770551747408642.mp4,1828,3406.08,3408.08
6121444229584504621.mp4,1841,2120.16,2122.16
6221249391118767531.mp4,1841,959.52,961.52
6247742037911726912.mp4,1841,1041.44,1043.44
6720375701041581147.mp4,1841,1720.64,1722.64
6134818757744315113.mp4,1850,740.48,742.48
5585022571188833576.mp4,1852,372.16,374.16
5585022571188833576.mp4,1852,446.4,448.4
6175627819020778713.mp4,1864,1781.44,1783.44
6393097904596244915.mp4,1871,2987.52,2989.52
6621119436331978725.mp4,1871,1469.6,1471.6
6280273838194350590.mp4,1876,1312.64,1314.64
6247636381695264510.mp4,1879,325.76,327.76
6247636381695264510.mp4,1879,1271.84,1273.84
6247636381695264510.mp4,1879,2502.88,2504.88
6287775428056696829.mp4,1879,1092.96,1094.96
6316235599346905744.mp4,1879,78.56,80.56
5397829428036548943.mp4,1885,2255.04,2257.04
6137029806925077386.mp4,1885,1009.6,1011.6
6126656172398208321.mp4,1888,2193.92,2195.92
6130002381435360413.mp4,1888,582.56,584.56
6374547511348085854.mp4,1890,2796.16,2798.16
6790162906647369114.mp4,1890,159.36,161.36
6790162906647369114.mp4,1890,1995.52,1997.52
6213124172005024795.mp4,1891,2643.84,2645.84
6242421861901118407.mp4,1891,1799.68,1801.68
6790162906647369114.mp4,1891,147.52,149.52
5745863512933306212.mp4,1896,459.84,461.84
5745863512933306212.mp4,1896,583.68,585.68
6148541178271818939.mp4,1896,2512.32,2514.32
6179327074335968845.mp4,1896,1593.92,1595.92
6284336447742786746.mp4,1896,1108.16,1110.16
6069853082441786018.mp4,1898,1943.04,1945.04
6255163741399218846.mp4,1898,1356.64,1358.64
6385655585248876901.mp4,1937,3088.64,3090.64
6720375701041581147.mp4,1937,346.4,348.4
6720375701041581147.mp4,1937,346.4,348.4
6343360894818362746.mp4,1954,1652.96,1654.96
6343360894818362746.mp4,1954,1696.16,1698.16
6781430808642077845.mp4,1954,161.6,163.6
6146657405598945287.mp4,1978,1888.16,1890.16
6251338214007623011.mp4,1978,2791.68,2793.68
6268478998989212414.mp4,1978,2556.0,2558.0
6343809289387215149.mp4,1978,2424.0,2426.0
6183786538879406216.mp4,1989,1409.28,1411.28
6243635619658969267.mp4,1989,1060.32,1062.32
6347437677758879992.mp4,1989,941.92,943.92
6659912010441950233.mp4,1989,1868.32,1870.32
6782172978990826513.mp4,1989,686.88,688.88
6190833291721960827.mp4,1991,795.52,797.52
6190833291721960827.mp4,1991,933.44,935.44
6190833291721960827.mp4,1991,1002.88,1004.88
6190833291721960827.mp4,1991,1002.88,1004.88
6190833291721960827.mp4,1991,1077.12,1079.12
6190833291721960827.mp4,1991,1099.2,1101.2
5920100887233072459.mp4,1998,1558.72,1560.72
6175627819020778713.mp4,1998,1773.12,1775.12
6303802957536222007.mp4,1998,81.92,83.92
6204564731663981510.mp4,2009,925.44,927.44
6247636381695264510.mp4,2009,2029.76,2031.76
6340098437643499518.mp4,2009,1000.96,1002.96
6343360894818362746.mp4,2009,2118.24,2120.24
6126670345790285122.mp4,2010,1855.84,1857.84
6255038757829857656.mp4,2010,2041.12,2043.12
6260226219329970821.mp4,2010,2552.32,2554.32
6275816950614433991.mp4,2010,3030.24,3032.24
6327755990124973956.mp4,2011,750.56,752.56
6344090180248373557.mp4,2011,3300.0,3302.0
6113682364687163880.mp4,2032,61.92,63.92
6150015211030959641.mp4,2032,2411.68,2413.68
6210527864274592497.mp4,2032,812.64,814.64
6684017084894021610.mp4,2032,741.12,743.12
6175627819020778713.mp4,2043,1508.64,1510.64
6188257599834590655.mp4,2043,179.36,181.36
6273198738550790730.mp4,2043,2644.16,2646.16
6273198738550790730.mp4,2043,3202.4,3204.4
6374173849193333798.mp4,2043,1312.8,1314.8
6374173849193333798.mp4,2043,1427.68,1429.68
6187222942212941365.mp4,2073,868.48,870.48
6192418134654186022.mp4,2073,153.92,155.92
6628740855794537829.mp4,2073,277.76,279.76
6237800047619132804.mp4,2077,278.72,280.72
6240768729014128358.mp4,2077,298.56,300.56
6245963921455372384.mp4,2077,309.28,311.28
6275222956658435102.mp4,2077,372.48,374.48
6414044889599768609.mp4,2077,1564.0,1566.0
6415529230297266447.mp4,2077,595.04,597.04
6316271677089053353.mp4,2103,1350.56,1352.56
6659912010441950233.mp4,2103,2885.6,2887.6
6722223395972320421.mp4,2103,2210.88,2212.88
6854711111145496193.mp4,2103,1048.16,1050.16
6196757769610066012.mp4,2108,238.72,240.72
6285177831836075138.mp4,2108,1056.64,1058.64
6295511523150259502.mp4,2108,672.8,674.8
6782172978990826513.mp4,2112,314.4,316.4
6329233888371529714.mp4,2116,1305.44,1307.44
6343809289387215149.mp4,2116,2204.16,2206.16
6661391197178692688.mp4,2116,904.0,906.0
6782172978990826513.mp4,2116,483.2,485.2
6137029806925077386.mp4,2123,1098.08,1100.08
6157440780005862782.mp4,2123,2130.08,2132.08
6192418134654186022.mp4,2123,1257.6,1259.6
6242421861901118407.mp4,2123,1118.72,1120.72
6341211693166622763.mp4,2123,195.68,197.68
6607198588328010578.mp4,2141,1275.52,1277.52
6607198588328010578.mp4,2141,1283.68,1285.68
6607198588328010578.mp4,2141,1283.68,1285.68
6111051267721630253.mp4,2145,2270.72,2272.72
6299928467517468064.mp4,2145,113.44,115.44
6299928467517468064.mp4,2145,838.24,840.24
6337225104543485959.mp4,2145,304.64,306.64
6341211693166622763.mp4,2145,2875.2,2877.2
6564705470395762128.mp4,2145,917.28,919.28
6183800712271483017.mp4,2157,3285.28,3287.28
6216101872814566087.mp4,2157,1331.36,1333.36
6223894661476429991.mp4,2157,1371.52,1373.52
6365707180145892355.mp4,2157,1186.56,1188.56
6373770551747408642.mp4,2157,3172.96,3174.96
6044746851096182091.mp4,2167,1333.12,1335.12
6044746851096182091.mp4,2167,1371.52,1373.52
6044746851096182091.mp4,2167,1371.52,1373.52
6213124172005024795.mp4,2167,3258.56,3260.56
5792447587248304721.mp4,2170,1199.04,1201.04
5867637432194743565.mp4,2170,1003.2,1005.2
6074873040221562570.mp4,2170,926.4,928.4
6126656172398208321.mp4,2170,2254.08,2256.08
6165614961746744419.mp4,2170,831.52,833.52
6288413230700153981.mp4,2170,3044.64,3046.64
6150767689301286778.mp4,2177,1730.56,1732.56
6150767689301286778.mp4,2177,1900.64,1902.64
6278191638053431693.mp4,2177,186.56,188.56
6278191638053431693.mp4,2177,523.68,525.68
6633017354739515500.mp4,2177,12.48,14.48
6661391197178692688.mp4,2177,955.36,957.36
6249597463783601095.mp4,2181,644.8,646.8
6285077329601348734.mp4,2181,1108.48,1110.48
6337500841422877275.mp4,2181,2384.64,2386.64
6357834505092316055.mp4,2181,1721.28,1723.28
6373511565219459625.mp4,2181,3028.0,3030.0
6607198588328010578.mp4,2181,2585.12,2587.12
5982356867664289477.mp4,2201,1169.6,1171.6
6038782430012222607.mp4,2201,505.76,507.76
6038782430012222607.mp4,2201,1542.24,1544.24
6042097715268007599.mp4,2205,2119.84,2121.84
6054008518573288978.mp4,2205,2060.32,2062.32
6246126271193922785.mp4,2205,992.96,994.96
6263303133900829157.mp4,2205,501.28,503.28
6280273838194350590.mp4,2205,2818.56,2820.56
6715183085580716963.mp4,2205,1493.12,1495.12
6013919723329137487.mp4,2206,374.08,376.08
6030505169039365165.mp4,2211,1668.48,1670.48
6120922391083282934.mp4,2211,831.84,833.84
6164868925927432842.mp4,2211,2319.68,2321.68
6174598315343068921.mp4,2211,2271.04,2273.04
6280273838194350590.mp4,2211,3094.88,3096.88
6857309995856305893.mp4,2211,2915.2,2917.2
6279865386787648401.mp4,2217,472.64,474.64
6316235599346905744.mp4,2217,1015.04,1017.04
5757025703438903387.mp4,2220,2684.32,2686.32
5901001597143471257.mp4,2220,1746.4,1748.4
5919293003863662019.mp4,2220,1794.08,1796.08
6005387341298895508.mp4,2220,1391.04,1393.04
6038411344837848200.mp4,2220,576.8,578.8
6288413230700153981.mp4,2220,3045.28,3047.28
6277449467704682741.mp4,2229,475.68,477.68
6316235599346905744.mp4,2229,1713.6,1715.6
6353747414213438292.mp4,2229,1619.52,1621.52
6360435966783505395.mp4,2229,1215.68,1217.68
6502927519799377508.mp4,2229,2781.6,2783.6
6059960054755339099.mp4,2235,2648.96,2650.96
6341211693166622763.mp4,2237,876.96,878.96
6343809289387215149.mp4,2237,3044.48,3046.48
6346324422252603393.mp4,2237,1228.64,1230.64
6357834505092316055.mp4,2237,2669.92,2671.92
6581585980355030653.mp4,2237,2515.84,2517.84
6857309995856305893.mp4,2237,3343.2,3345.2
6201983885815812975.mp4,2242,280.8,282.8
6337021523072643645.mp4,2242,167.04,169.04
5960416456729465325.mp4,2248,36.64,38.64
6188257599834590655.mp4,2248,744.48,746.48
6273198738550790730.mp4,2248,1365.6,1367.6
6295511523150259502.mp4,2248,2504.8,2506.8
6502927519799377508.mp4,2250,712.16,714.16
6658792312467883074.mp4,2250,1066.24,1068.24
6658792312467883074.mp4,2250,1066.24,1068.24
6302318616838722946.mp4,2258,667.68,669.68
6325921180096120567.mp4,2258,535.52,537.52
6330709209637705750.mp4,2258,3320.16,3322.16
6330709209637705750.mp4,2258,3320.16,3322.16
6374173849193333798.mp4,2260,3412.0,3414.0
6160397864972290760.mp4,2278,1761.12,1763.12
6204564731663981510.mp4,2278,1352.0,1354.0
6217544981825966645.mp4,2278,1085.76,1087.76
6356350164394816474.mp4,2299,663.68,665.68
6356350164394816474.mp4,2299,2193.6,2195.6
6375260046405661459.mp4,2299,2391.04,2393.04
6779945179454391221.mp4,2299,664.32,666.32
6633017354739515500.mp4,2319,547.2,549.2
6633017354739515500.mp4,2319,1209.44,1211.44
6633017354739515500.mp4,2319,1258.24,1260.24
6633017354739515500.mp4,2319,2712.16,2714.16
6069479420270209995.mp4,2323,2264.32,2266.32
6095090739752978788.mp4,2323,761.76,763.76
6121444229584504621.mp4,2323,1753.44,1755.44
6301067492844368741.mp4,2323,1565.44,1567.44
6331843081003851958.mp4,2327,1404.16,1406.16
6337021523072643645.mp4,2327,101.12,103.12
6337500841422877275.mp4,2327,2140.96,2142.96
6344090180248373557.mp4,2327,2260.48,2262.48
6684017084894021610.mp4,2327,1625.44,1627.44
6737448196043181786.mp4,2327,1191.04,1193.04
6183800712271483017.mp4,2328,145.44,147.44
6214978309369875051.mp4,2328,97.12,99.12
6307725121649871137.mp4,2328,1765.92,1767.92
6341211693166622763.mp4,2328,493.44,495.44
6854711111145496193.mp4,2332,519.84,521.84
6854711111145496193.mp4,2332,1396.32,1398.32
6854711111145496193.mp4,2332,1468.0,1470.0
6854711111145496193.mp4,2332,1744.8,1746.8
6854711111145496193.mp4,2332,2419.52,2421.52
6104397504386739175.mp4,2361,63.84,65.84
6330709209637705750.mp4,2361,1901.76,1903.76
6330709209637705750.mp4,2361,2523.52,2525.52
6357925987895720867.mp4,2361,2268.0,2270.0
6374547511348085854.mp4,2361,665.44,667.44
6684017084894021610.mp4,2361,974.24,976.24
6120463688550827708.mp4,2363,1451.68,1453.68
6306708502890907907.mp4,2363,616.96,618.96
6316235599346905744.mp4,2363,899.04,901.04
6338338360066609308.mp4,2363,1338.56,1340.56
6343360894818362746.mp4,2363,1347.36,1349.36
6357834505092316055.mp4,2363,2966.72,2968.72
6188961115477631723.mp4,2378,2020.16,2022.16
6222771098031740396.mp4,2378,748.0,750.0
6628740855794537829.mp4,2378,2603.2,2605.2
6661391197178692688.mp4,2391,1818.88,1820.88
6709985316159097541.mp4,2391,2169.76,2171.76
6231392385884982295.mp4,2394,181.92,183.92
6272840538278304318.mp4,2394,1150.24,1152.24
6278031865248983915.mp4,2394,301.76,303.76
6355328391675098046.mp4,2394,2311.2,2313.2
6360435966783505395.mp4,2394,2517.12,2519.12
6375260046405661459.mp4,2394,5074.56,5076.56
6329233888371529714.mp4,2395,163.36,165.36
6340935956287230342.mp4,2395,1403.36,1405.36
6374624820742582873.mp4,2395,380.32,382.32
6658792312467883074.mp4,2395,474.88,476.88
6790162906647369114.mp4,2395,1494.08,1496.08
6280273838194350590.mp4,2407,1019.2,1021.2
6356350164394816474.mp4,2407,43.84,45.84
6577144554674233627.mp4,2407,489.6,491.6
6857309995856305893.mp4,2407,2736.64,2738.64
6327755990124973956.mp4,2412,1615.68,1617.68
6633017354739515500.mp4,2412,804.32,806.32
6720375701041581147.mp4,2412,454.88,456.88
6143835612106510046.mp4,2424,654.24,656.24
5755185739449295498.mp4,2437,1456.48,1458.48
6092886133039997522.mp4,2437,3902.72,3904.72
6266899310017743453.mp4,2440,1290.56,1292.56
5960051814005981942.mp4,2441,3304.48,3306.48
6068109755199511915.mp4,2441,1471.68,1473.68
6272625360437813411.mp4,2441,357.6,359.6
6273674191430458161.mp4,2441,1776.8,1778.8
6299650153636687648.mp4,2441,121.6,123.6
6371571099011957375.mp4,2441,1135.52,1137.52
6338614096946000839.mp4,2443,2359.36,2361.36
6502927519799377508.mp4,2443,514.4,516.4
6256529540978302775.mp4,2445,2097.76,2099.76
6268478998989212414.mp4,2445,2333.6,2335.6
6341211693166622763.mp4,2445,1433.6,1435.6
