video, label, start, end
6257019167271091512.mp4,71,650.72,652.72
6257019167271091512.mp4,71,748.32,750.32
6257019167271091512.mp4,71,867.2,869.2
5085344787448740525.mp4,122,1217.12,1219.12
5090916219025116054.mp4,122,1144.96,1146.96
5147000331473002831.mp4,122,170.72,172.72
5287606823325808175.mp4,122,3665.28,3667.28
5335107014135967969.mp4,122,1192.48,1194.48
5398205667171678546.mp4,122,1594.88,1596.88
5491333873377793524.mp4,122,2061.76,2063.76
5512841350779032381.mp4,122,118.72,120.72
5516943904370384068.mp4,122,2145.6,2147.6
5561122366643539233.mp4,122,2883.68,2885.68
5569273355577896187.mp4,122,1779.84,1781.84
5582619536953498553.mp4,122,706.88,708.88
5615634521061124137.mp4,122,2622.24,2624.24
5626393414137582492.mp4,122,1304.16,1306.16
5681328193337091072.mp4,122,1071.2,1073.2
5747745997099150357.mp4,122,1187.36,1189.36
5747745997099150357.mp4,122,1352.0,1354.0
5855480527263351409.mp4,122,2578.88,2580.88
5917807374675973414.mp4,122,957.44,959.44
5978948811114909183.mp4,122,506.08,508.08
6132307490366289734.mp4,122,852.48,854.48
6132307490366289734.mp4,122,2987.68,2989.68
6247636381695264510.mp4,122,1565.6,1567.6
5085344787448740525.mp4,142,1617.76,1619.76
5132160790798818890.mp4,142,1232.0,1234.0
5178918810429953003.mp4,142,2076.64,2078.64
5213389789281130116.mp4,142,1888.32,1890.32
5213389789281130116.mp4,142,1892.64,1894.64
5215612434856811813.mp4,142,1614.24,1616.24
5217478167819985703.mp4,142,754.88,756.88
5227099324059761553.mp4,142,1623.04,1625.04
5352897198172711984.mp4,142,2883.68,2885.68
5398205667171678546.mp4,142,2930.56,2932.56
5405982993951281618.mp4,142,2150.08,2152.08
5441295356077792877.mp4,142,1586.72,1588.72
5543440415815874337.mp4,142,433.44,435.44
5543440415815874337.mp4,142,947.36,949.36
5624150152718907835.mp4,142,1317.28,1319.28
5624150152718907835.mp4,142,1366.24,1368.24
5624150152718907835.mp4,142,1373.6,1375.6
5696598090576804491.mp4,142,3305.76,3307.76
5953088813025698897.mp4,142,1362.88,1364.88
5085344787448740525.mp4,159,1040.48,1042.48
5145870325577423687.mp4,159,627.36,629.36
5512841350779032381.mp4,159,418.72,420.72
5512841350779032381.mp4,159,760.8,762.8
5512841350779032381.mp4,159,3032.0,3034.0
5085344787448740525.mp4,227,804.32,806.32
5130309229567302144.mp4,227,2136.0,2138.0
5165926963856300914.mp4,227,2024.64,2026.64
5230433936668378268.mp4,227,1347.2,1349.2
5320239125847392047.mp4,227,2728.8,2730.8
5330295791770984213.mp4,227,1427.52,1429.52
5395593897558977049.mp4,227,914.24,916.24
5527686046244181395.mp4,227,2590.4,2592.4
5527686046244181395.mp4,227,2596.64,2598.64
5530273334543293625.mp4,227,655.04,657.04
5590023201578350783.mp4,227,1098.08,1100.08
5590023201578350783.mp4,227,1265.76,1267.76
5904830989984586482.mp4,227,1963.52,1965.52
5984914520689125650.mp4,227,690.24,692.24
6082968624056740864.mp4,227,71.84,73.84
6082968624056740864.mp4,227,1174.72,1176.72
6082968624056740864.mp4,227,1181.6,1183.6
6095483729260567738.mp4,227,3007.04,3009.04
5085344787448740525.mp4,229,964.96,966.96
5190377354509171770.mp4,229,536.96,538.96
5293939752603761867.mp4,229,2520.0,2522.0
5294294087405681939.mp4,229,3285.28,3287.28
5353278591268596822.mp4,229,3161.44,3163.44
5353278591268596822.mp4,229,3161.44,3163.44
5374043899151311144.mp4,229,1541.12,1543.12
5582261336681012116.mp4,229,1795.84,1797.84
5582261336681012116.mp4,229,1934.4,1936.4
5667621234720878718.mp4,229,250.08,252.08
5667621234720878718.mp4,229,627.52,629.52
5707340234098776486.mp4,229,375.2,377.2
5720292136646389708.mp4,229,370.4,372.4
5793980890577150501.mp4,229,582.88,584.88
5839441401393227961.mp4,229,1830.56,1832.56
5971271986570059998.mp4,229,1511.68,1513.68
5085344787448740525.mp4,325,1514.88,1516.88
5087953980081062580.mp4,325,2219.04,2221.04
5287606823325808175.mp4,325,1024.16,1026.16
5313988659941518150.mp4,325,1855.36,1857.36
5085344787448740525.mp4,381,1569.92,1571.92
5129558040617440365.mp4,381,624.32,626.32
5263519787736373318.mp4,381,1342.4,1344.4
5452404719303576259.mp4,381,2548.16,2550.16
5647170318431998655.mp4,381,1021.76,1023.76
5647170318431998655.mp4,381,1606.56,1608.56
5963020495400977927.mp4,381,610.56,612.56
6038291515250289797.mp4,381,771.68,773.68
5085344787448740525.mp4,413,1489.12,1491.12
5137350828449100326.mp4,413,2828.8,2830.8
5161808949212892589.mp4,413,727.68,729.68
5163321636694545430.mp4,413,228.32,230.32
5165926963856300914.mp4,413,3414.56,3416.56
5174107588064970127.mp4,413,868.8,870.8
5187782335268926253.mp4,413,1576.8,1578.8
5218932873243141623.mp4,413,128.32,130.32
5227099324059761553.mp4,413,988.96,990.96
5452404719303576259.mp4,413,1542.24,1544.24
5512097891940094774.mp4,413,1760.32,1762.32
5561480566916027041.mp4,413,2851.2,2853.2
5623044628136917355.mp4,413,2382.88,2384.88
5699503635940288750.mp4,413,989.28,991.28
5720292136646389708.mp4,413,2165.12,2167.12
5865039835974122315.mp4,413,704.0,706.0
5900642108380793761.mp4,413,1007.84,1009.84
5968206668410902037.mp4,413,2573.92,2575.92
6041726630093633186.mp4,413,2461.6,2463.6
6052539639758054181.mp4,413,1622.08,1624.08
6057734832199301037.mp4,413,1623.52,1625.52
6134450249550238161.mp4,413,2284.96,2286.96
6196757769610066012.mp4,413,2245.12,2247.12
6231392385884982295.mp4,413,1356.8,1358.8
5085344787448740525.mp4,421,2714.08,2716.08
5184827826435795387.mp4,421,2203.52,2205.52
5085344787448740525.mp4,495,1339.68,1341.68
5165916655934790501.mp4,495,779.2,781.2
5178534840353690647.mp4,495,986.08,988.08
5241579376801505000.mp4,495,1351.52,1353.52
5358485380951750263.mp4,495,1293.76,1295.76
5452404719303576259.mp4,495,1450.56,1452.56
5561480566916027041.mp4,495,1418.88,1420.88
5717694540425765799.mp4,495,2557.6,2559.6
5992708597841178489.mp4,495,509.44,511.44
6038411344837848200.mp4,495,2079.84,2081.84
6047042940633659558.mp4,495,62.72,64.72
6103655334037990363.mp4,495,2869.28,2871.28
6104397504386739175.mp4,495,1605.76,1607.76
6104397504386739175.mp4,495,1943.84,1945.84
6104397504386739175.mp4,495,2651.36,2653.36
6104397504386739175.mp4,495,2721.92,2723.92
6104397504386739175.mp4,495,2743.36,2745.36
6126670345790285122.mp4,495,2737.92,2739.92
5085344787448740525.mp4,599,2074.08,2076.08
5101325932090649776.mp4,599,2097.28,2099.28
5491333873377793524.mp4,599,3180.8,3182.8
5634183625819074081.mp4,599,2652.64,2654.64
5855480527263351409.mp4,599,312.8,314.8
6135550620171476701.mp4,599,523.68,525.68
6175991173237160649.mp4,599,1362.4,1364.4
5085344787448740525.mp4,600,1065.12,1067.12
5184451587300665174.mp4,600,1770.56,1772.56
5212610251886695418.mp4,600,1373.44,1375.44
5595214528548999641.mp4,600,2788.32,2790.32
5657580030667324014.mp4,600,2050.72,2052.72
5657580030667324014.mp4,600,2103.2,2105.2
6038782430012222607.mp4,600,588.0,590.0
6038782430012222607.mp4,600,620.16,622.16
5085344787448740525.mp4,612,1478.72,1480.72
5265004128438065902.mp4,612,1163.36,1165.36
6285815634479531152.mp4,612,3327.2,3329.2
5085344787448740525.mp4,651,2343.2,2345.2
5087953980081062580.mp4,651,63.36,65.36
5147000331473002831.mp4,651,1106.88,1108.88
5181516406650576818.mp4,651,1715.68,1717.68
5293939752603761867.mp4,651,1254.4,1256.4
5475748295223859697.mp4,651,1210.56,1212.56
5559273384052844846.mp4,651,2464.64,2466.64
5577076452161277339.mp4,651,364.48,366.48
5634188780610059419.mp4,651,152.32,154.32
5639002579125188926.mp4,651,3298.88,3300.88
5669876092551278767.mp4,651,2231.2,2233.2
5669876092551278767.mp4,651,2231.2,2233.2
5741065175470233333.mp4,651,3498.08,3500.08
6025455576010497850.mp4,651,1061.28,1063.28
6038411344837848200.mp4,651,519.68,521.68
6041726630093633186.mp4,651,616.96,618.96
6066996499676388434.mp4,651,2367.36,2369.36
6134795564920836591.mp4,651,298.08,300.08
6134795564920836591.mp4,651,652.48,654.48
6134795564920836591.mp4,651,1200.16,1202.16
6134795564920836591.mp4,651,3285.76,3287.76
6165692271158077149.mp4,651,955.04,957.04
6165692271158077149.mp4,651,1015.36,1017.36
6165692271158077149.mp4,651,1087.04,1089.04
6165692271158077149.mp4,651,1172.8,1174.8
6165692271158077149.mp4,651,1771.52,1773.52
5085344787448740525.mp4,715,2651.68,2653.68
5093895208341624036.mp4,715,2811.04,2813.04
5104636062555440832.mp4,715,1663.2,1665.2
5168520694606357186.mp4,715,2268.48,2270.48
5174465788337456749.mp4,715,648.48,650.48
5187782335268926253.mp4,715,910.56,912.56
5218217762018567610.mp4,715,1141.12,1143.12
5257559232122982230.mp4,715,241.92,243.92
5290977513659709989.mp4,715,367.84,369.84
5358485380951750263.mp4,715,3273.12,3275.12
5395198331071015431.mp4,715,3170.72,3172.72
5443895529278791456.mp4,715,306.4,308.4
5573542123606624043.mp4,715,1274.08,1276.08
5593400334375425671.mp4,715,1666.56,1668.56
5623044628136917355.mp4,715,974.88,976.88
5647170318431998655.mp4,715,251.04,253.04
5669851611225433269.mp4,715,212.64,214.64
5672840908463454588.mp4,715,1594.24,1596.24
5694316174440176706.mp4,715,2713.76,2715.76
5741065175470233333.mp4,715,3516.96,3518.96
5832019697905738579.mp4,715,2639.84,2641.84
5832019697905738579.mp4,715,2639.84,2641.84
5894059212006200194.mp4,715,2306.08,2308.08
5911376520143698935.mp4,715,2596.32,2598.32
5927839559285979529.mp4,715,2383.2,2385.2
5984629764357334130.mp4,715,2625.12,2627.12
5997617745460454560.mp4,715,420.0,422.0
5085344787448740525.mp4,749,1449.12,1451.12
5099449889545545450.mp4,749,5163.84,5165.84
5382254158646594899.mp4,749,1088.0,1090.0
5441295356077792877.mp4,749,1279.04,1281.04
5540494927244277120.mp4,749,1262.08,1264.08
5785820882211476980.mp4,749,384.48,386.48
5982356867664289477.mp4,749,3027.2,3029.2
6090122321610195866.mp4,749,148.32,150.32
6090122321610195866.mp4,749,221.92,223.92
6090122321610195866.mp4,749,652.0,654.0
6104397504386739175.mp4,749,2960.48,2962.48
5085344787448740525.mp4,776,1929.6,1931.6
5334328766061929621.mp4,776,1454.88,1456.88
5395198331071015431.mp4,776,1369.6,1371.6
5403403436593300594.mp4,776,1718.4,1720.4
5449807123082955341.mp4,776,1672.96,1674.96
5548488720342374107.mp4,776,2941.28,2943.28
5550735848061855448.mp4,776,2384.96,2386.96
5553678758822864831.mp4,776,2795.36,2797.36
5574460817078009727.mp4,776,2960.8,2962.8
5582261336681012116.mp4,776,1611.52,1613.52
5587444932710561032.mp4,776,2361.6,2363.6
5624150152718907835.mp4,776,1940.48,1942.48
5636801838712945981.mp4,776,1112.32,1114.32
5664963079449123362.mp4,776,2650.08,2652.08
5667580003022578977.mp4,776,1301.92,1303.92
5872438346655005624.mp4,776,1529.12,1531.12
5085344787448740525.mp4,829,853.12,855.12
5215612434856811813.mp4,829,1306.56,1308.56
5218587558702753260.mp4,829,2893.44,2895.44
5293939752603761867.mp4,829,917.44,919.44
5293939752603761867.mp4,829,1550.88,1552.88
5300621862722928183.mp4,829,411.2,413.2
5401161463664788159.mp4,829,2641.6,2643.6
5428653978823208336.mp4,829,1480.96,1482.96
5428653978823208336.mp4,829,1651.52,1653.52
5527686046244181395.mp4,829,1097.12,1099.12
5546059916369705049.mp4,829,1129.12,1131.12
5577076452161277339.mp4,829,1941.76,1943.76
5611162171615793006.mp4,829,995.36,997.36
5641584713463546337.mp4,829,2737.28,2739.28
5641584713463546337.mp4,829,2739.36,2741.36
5650157038689638454.mp4,829,3284.0,3286.0
5663538009312570991.mp4,829,2585.76,2587.76
5720292136646389708.mp4,829,986.4,988.4
5765570970371018488.mp4,829,124.8,126.8
5878855027778367657.mp4,829,2549.6,2551.6
5900642108380793761.mp4,829,1604.48,1606.48
5900642108380793761.mp4,829,1668.16,1670.16
6000215341681077563.mp4,829,862.72,864.72
6056992661850552208.mp4,829,375.52,377.52
5085357672350628540.mp4,864,3154.72,3156.72
5169633950959691580.mp4,864,202.72,204.72
5187775891987772153.mp4,864,618.88,620.88
5234548085845413413.mp4,864,1677.76,1679.76
5392594292399446437.mp4,864,2564.64,2566.64
5392625216163977671.mp4,864,2504.48,2506.48
5397829428036548943.mp4,864,3537.44,3539.44
5428653978823208336.mp4,864,883.36,885.36
5428653978823208336.mp4,864,883.36,885.36
5595214528548999641.mp4,864,1094.24,1096.24
5683973463706940711.mp4,864,1339.52,1341.52
5705864912832600544.mp4,864,569.6,571.6
5748468840095064497.mp4,864,1906.72,1908.72
5879969571791679090.mp4,864,3316.48,3318.48
5085357672350628540.mp4,869,1145.12,1147.12
5085357672350628540.mp4,869,1161.92,1163.92
5094257274914886988.mp4,869,2579.36,2581.36
5099449889545545450.mp4,869,3843.36,3845.36
5313988659941518150.mp4,869,1559.04,1561.04
5335107014135967969.mp4,869,1646.88,1648.88
5347727776365458468.mp4,869,2093.6,2095.6
5449807123082955341.mp4,869,2396.96,2398.96
5460161429409933197.mp4,869,932.96,934.96
5460161429409933197.mp4,869,1033.6,1035.6
5535156713189073627.mp4,869,1966.08,1968.08
5535156713189073627.mp4,869,2009.6,2011.6
5625642224357510420.mp4,869,1359.84,1361.84
5709935253339019898.mp4,869,1737.92,1739.92
5946407991396794280.mp4,869,1619.52,1621.52
5997602283578188959.mp4,869,837.28,839.28
5997602283578188959.mp4,869,837.28,839.28
6024342320487374622.mp4,869,638.4,640.4
6082968624056740864.mp4,869,1809.6,1811.6
6093359008939233535.mp4,869,101.6,103.6
6179327074335968845.mp4,869,1094.56,1096.56
6222771098031740396.mp4,869,294.4,296.4
6274680502267912138.mp4,869,1920.96,1922.96
6351522191657378473.mp4,869,449.6,451.6
5085357672350628540.mp4,879,648.0,650.0
5403403436593300594.mp4,879,1157.28,1159.28
5472398220732976515.mp4,879,1774.08,1776.08
5620842599234468139.mp4,879,2559.36,2561.36
5977567549632541028.mp4,879,1351.52,1353.52
5085357672350628540.mp4,938,2012.48,2014.48
5094257274914886988.mp4,938,2611.36,2613.36
5178918810429953003.mp4,938,3228.96,3230.96
5599288734525993317.mp4,938,788.64,790.64
5599288734525993317.mp4,938,3339.84,3341.84
5649791107476019220.mp4,938,1365.76,1367.76
6095090739752978788.mp4,938,607.36,609.36
6098083902461564730.mp4,938,1416.16,1418.16
6098083902461564730.mp4,938,1696.32,1698.32
6180422290996445654.mp4,938,480.0,482.0
6356812732372595685.mp4,938,332.0,334.0
6365707180145892355.mp4,938,350.88,352.88
5085357672350628540.mp4,981,904.48,906.48
5130309229567302144.mp4,981,670.72,672.72
5130309229567302144.mp4,981,816.16,818.16
5130309229567302144.mp4,981,2706.88,2708.88
5195573834614591024.mp4,981,2026.72,2028.72
5212648906592359416.mp4,981,907.04,909.04
5265750165083430975.mp4,981,1032.0,1034.0
5265750165083430975.mp4,981,2367.84,2369.84
5265750165083430975.mp4,981,2388.96,2390.96
5265750165083430975.mp4,981,2399.68,2401.68
5265750165083430975.mp4,981,2525.44,2527.44
5320261030180602178.mp4,981,677.44,679.44
5398205667171678546.mp4,981,1153.92,1155.92
5580021940732875459.mp4,981,1605.92,1607.92
5613802288012648068.mp4,981,893.6,895.6
5636779933549507799.mp4,981,210.24,212.24
5717003909696832354.mp4,981,1907.04,1909.04
5896668404638532995.mp4,981,1103.52,1105.52
5901398452121687706.mp4,981,2591.04,2593.04
5901398452121687706.mp4,981,3052.64,3054.64
6022837363925840486.mp4,981,227.04,229.04
5085357672350628540.mp4,988,1233.76,1235.76
5186304436192161269.mp4,988,1921.12,1923.12
5205225915444915787.mp4,988,2882.4,2884.4
5449807123082955341.mp4,988,1528.8,1530.8
5449807123082955341.mp4,988,2075.68,2077.68
5555020077947990063.mp4,988,79.2,81.2
5555020077947990063.mp4,988,105.44,107.44
5555020077947990063.mp4,988,105.44,107.44
5555020077947990063.mp4,988,105.44,107.44
5555020077947990063.mp4,988,153.12,155.12
5555020077947990063.mp4,988,216.0,218.0
5555020077947990063.mp4,988,216.0,218.0
5555020077947990063.mp4,988,260.0,262.0
5555020077947990063.mp4,988,266.4,268.4
5555020077947990063.mp4,988,305.92,307.92
5555020077947990063.mp4,988,370.56,372.56
5555020077947990063.mp4,988,448.48,450.48
5555020077947990063.mp4,988,465.44,467.44
5555020077947990063.mp4,988,476.96,478.96
5555020077947990063.mp4,988,499.84,501.84
5555020077947990063.mp4,988,533.44,535.44
5085357672350628540.mp4,997,3050.88,3052.88
5085357672350628540.mp4,997,3200.8,3202.8
5085357672350628540.mp4,997,3234.88,3236.88
5139568320894207394.mp4,997,1758.88,1760.88
5212648906592359416.mp4,997,1186.56,1188.56
5400446351610002061.mp4,997,1169.6,1171.6
5492816924754876821.mp4,997,483.04,485.04
5595214528548999641.mp4,997,892.8,894.8
5782450191873402470.mp4,997,1499.04,1501.04
5886647816440234730.mp4,997,942.24,944.24
6056606114793912191.mp4,997,1622.08,1624.08
6112190293048603673.mp4,997,1872.8,1874.8
6132581938793338269.mp4,997,3165.44,3167.44
6147396998967316634.mp4,997,930.24,932.24
6163094674937450436.mp4,997,512.48,514.48
6221297065255808656.mp4,997,14.08,16.08
6221297065255808656.mp4,997,64.48,66.48
5085357672350628540.mp4,999,1822.72,1824.72
5104636062555440832.mp4,999,769.28,771.28
5381143480103849261.mp4,999,1726.4,1728.4
5465110520258333030.mp4,999,804.32,806.32
5705864912832600544.mp4,999,1945.6,1947.6
5781708021524653634.mp4,999,835.2,837.2
5085357672350628540.mp4,1040,1199.52,1201.52
5093521546186871869.mp4,1040,1899.36,1901.36
5217831214131716924.mp4,1040,588.48,590.48
5217831214131716924.mp4,1040,594.24,596.24
5535670819977409346.mp4,1040,260.8,262.8
5663538009312570991.mp4,1040,2452.48,2454.48
5749222606855512984.mp4,1040,2543.04,2545.04
5845007679008844671.mp4,1040,706.24,708.24
5845007679008844671.mp4,1040,1661.28,1663.28
5865039835974122315.mp4,1040,279.68,281.68
5911376520143698935.mp4,1040,1993.12,1995.12
5930806952190789095.mp4,1040,2006.24,2008.24
5085357672350628540.mp4,1067,2036.8,2038.8
5087953980081062580.mp4,1067,376.32,378.32
5090916219025116054.mp4,1067,630.08,632.08
5130309229567302144.mp4,1067,1201.92,1203.92
5130309229567302144.mp4,1067,1201.92,1203.92
5208197172990051694.mp4,1067,1369.28,1371.28
5208197172990051694.mp4,1067,2121.28,2123.28
5215254233754115230.mp4,1067,439.52,441.52
5218568230519711411.mp4,1067,64.96,66.96
5218932873243141623.mp4,1067,2268.8,2270.8
5391495210268399962.mp4,1067,673.28,675.28
5512097891940094774.mp4,1067,2945.92,2947.92
5613802288012648068.mp4,1067,410.56,412.56
5613802288012648068.mp4,1067,2621.12,2623.12
5639372375809374564.mp4,1067,315.84,317.84
5667580003022578977.mp4,1067,384.16,386.16
6034700493094099579.mp4,1067,1185.28,1187.28
6075175835394898118.mp4,1067,189.28,191.28
6137489797905622930.mp4,1067,625.12,627.12
6271076595209835141.mp4,1067,2576.16,2578.16
5085357672350628540.mp4,1126,840.64,842.64
5160359397750491537.mp4,1126,274.08,276.08
5514700642121472735.mp4,1126,3219.36,3221.36
5594507148265583126.mp4,1126,1220.32,1222.32
5085357672350628540.mp4,1127,1987.2,1989.2
5195573834614591024.mp4,1127,507.84,509.84
5195573834614591024.mp4,1127,1651.68,1653.68
5215635626850000320.mp4,1127,280.64,282.64
5557795484976086441.mp4,1127,1539.84,1541.84
5587816017884935437.mp4,1127,1932.32,1934.32
5993450768189927551.mp4,1127,551.68,553.68
5085357672350628540.mp4,1128,2217.28,2219.28
5260155540683660952.mp4,1128,1145.76,1147.76
5260155540683660952.mp4,1128,2207.68,2209.68
5260155540683660952.mp4,1128,2349.12,2351.12
5260155540683660952.mp4,1128,2470.56,2472.56
5260155540683660952.mp4,1128,3410.56,3412.56
5392995012848163308.mp4,1128,2089.6,2091.6
5400059804553364075.mp4,1128,1220.96,1222.96
5525084584552992937.mp4,1128,536.16,538.16
5525084584552992937.mp4,1128,579.04,581.04
5527686046244181395.mp4,1128,851.2,853.2
5571863220857386728.mp4,1128,2275.84,2277.84
5577818622510026141.mp4,1128,1999.84,2001.84
5636019724338115785.mp4,1128,2473.92,2475.92
5636019724338115785.mp4,1128,2724.16,2726.16
5699503635940288750.mp4,1128,2517.76,2519.76
5737324688452140204.mp4,1128,548.48,550.48
5757782047179734971.mp4,1128,1880.48,1882.48
5883668827123727989.mp4,1128,1072.32,1074.32
5885053954076688995.mp4,1128,2231.84,2233.84
5955198071464763056.mp4,1128,69.44,71.44
5955198071464763056.mp4,1128,196.16,198.16
5955198071464763056.mp4,1128,333.28,335.28
6064785450512403137.mp4,1128,485.76,487.76
5085357672350628540.mp4,1180,1836.0,1838.0
5233774991732133047.mp4,1180,3214.24,3216.24
5610426443717988130.mp4,1180,3058.88,3060.88
5641584713463546337.mp4,1180,302.88,304.88
5757782047179734971.mp4,1180,1987.36,1989.36
6352730795454475067.mp4,1180,2674.24,2676.24
5085357672350628540.mp4,1185,2018.56,2020.56
5085357672350628540.mp4,1185,2030.88,2032.88
5085357672350628540.mp4,1185,2060.96,2062.96
5169633950959691580.mp4,1185,945.44,947.44
5248649323297665122.mp4,1185,399.68,401.68
5313988659941518150.mp4,1185,1985.44,1987.44
5574139983033241846.mp4,1185,2138.72,2140.72
5636786376830680426.mp4,1185,1905.76,1907.76
5085357672350628540.mp4,1196,2049.28,2051.28
5248649323297665122.mp4,1196,399.68,401.68
6057224590084536212.mp4,1196,219.68,221.68
6057224590084536212.mp4,1196,3490.4,3492.4
6057224590084536212.mp4,1196,3490.4,3492.4
6057224590084536212.mp4,1196,3495.36,3497.36
6101151797601104589.mp4,1196,1708.8,1710.8
6137771977273826231.mp4,1196,1416.16,1418.16
5085357672350628540.mp4,1245,449.6,451.6
5265004128438065902.mp4,1245,2278.56,2280.56
5265385521529756467.mp4,1245,1605.44,1607.44
5267246101362384249.mp4,1245,2253.44,2255.44
5330281618378907485.mp4,1245,1440.48,1442.48
5559273384052844846.mp4,1245,2875.2,2877.2
5581521743312640843.mp4,1245,2200.8,2202.8
5660516499807599921.mp4,1245,1620.8,1622.8
5696906039719669132.mp4,1245,718.56,720.56
5886647816440234730.mp4,1245,3232.64,3234.64
6044374477431618875.mp4,1245,1514.4,1516.4
6129605526440376534.mp4,1245,1596.32,1598.32
6129605526440376534.mp4,1245,2267.04,2269.04
6129725356027934281.mp4,1245,673.12,675.12
6130339965847992588.mp4,1245,283.04,285.04
5085357672350628540.mp4,1292,874.4,876.4
5085357672350628540.mp4,1292,3487.52,3489.52
5090546422340930233.mp4,1292,700.8,702.8
5099091689273058848.mp4,1292,1822.4,1824.4
5125058632047937012.mp4,1292,1319.04,1321.04
5178534840353690647.mp4,1292,577.44,579.44
5212648906592359416.mp4,1292,391.04,393.04
5212648906592359416.mp4,1292,537.12,539.12
5352541574880603180.mp4,1292,1887.68,1889.68
5613802288012648068.mp4,1292,2845.12,2847.12
5615634521061124137.mp4,1292,76.16,78.16
